Segment,Retailer,Manufacturer,Brand,PPG_Item_No,# of consecutive missing days,# of missing instances
Sugar,Coles,Mars Wrigley,Skittles,Item_9300613114677,Total missing days,70 days 00:00:00
Sugar,Coles,Mars Wrigley,Skittles,Item_9300613114714,4+,8
Sugar,Coles,Mars Wrigley,Skittles,Item_9300613114714,Total missing days,56 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613107723,12+,2
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613107723,Total missing days,35 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613110662,Total missing days,0 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613111614,Total missing days,0 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613111621,12+,1
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613111621,Total missing days,91 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114431,4+,10
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114431,Total missing days,70 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114448,4+,10
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114448,Total missing days,70 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114462,4+,10
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114462,Total missing days,70 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114479,4+,10
Sugar,Coles,Mars Wrigley,Starburst,Item_9300613114479,Total missing days,70 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682017428,12+,1
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682017428,Total missing days,28 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682017466,Total missing days,0 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682022651,Total missing days,0 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682034081,12+,1
Sugar,Coles,Mars Wrigley,Starburst,Item_9300682034081,Total missing days,112 days 00:00:00
Sugar,Coles,Mars Wrigley,Starburst,Item_9310449032885,Total missing days,0 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613105446,4+,22
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613105446,Total missing days,154 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613105460,4+,22
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613105460,Total missing days,154 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613107778,4-12,1
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613107778,12+,1
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613107778,Total missing days,112 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613113045,4+,22
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613113045,Total missing days,154 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613113304,4+,22
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613113304,Total missing days,154 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613114677,4+,11
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613114677,Total missing days,77 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613114714,4+,7
Sugar,Woolworths,Mars Wrigley,Skittles,Item_9300613114714,Total missing days,49 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Starburst,Item_9300613111614,Total missing days,0 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Starburst,Item_9300682017466,Total missing days,0 days 00:00:00
Sugar,Woolworths,Mars Wrigley,Starburst,Item_9310449032885,Total missing days,0 days 00:00:00
