Segment,Retailer,Manufacturer,Brand,APN,Year,Month,Sales_max,Sales_min,Sales_mean,Sales_std,Sales_median,Unit_sales_max,Unit_sales_min,Unit_sales_mean,Unit_sales_std,Unit_sales_median
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,7,56040.03,23712.38,35642.22,15279.601460537728,31408.235,23402.0,5715.0,11979.5,8328.18645724666,9400.5
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,8,38204.33,12038.32,27882.795000000002,11237.98735432788,30644.265,12763.0,2521.0,8778.5,4447.125026351294,9915.0
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,9,46742.99,11519.77,22575.931999999997,15784.417113126794,12362.82,19493.0,2401.0,7427.4,7537.890573628672,2578.0
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,10,31423.92,9560.08,20418.325,12206.773006579857,20344.65,10480.0,1998.0,6195.25,4779.0536981708,6151.5
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,11,32557.6,15349.03,23004.504999999997,8401.065330676816,22055.695,10853.0,4710.0,7482.25,3028.138963676095,7183.0
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2019,12,37655.03,12195.31,21771.526,9594.984325585427,20011.6,13968.0,3488.0,7024.4,4029.6521934281127,5736.0
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2020,1,25870.54,6973.19,15935.487500000001,9678.643686668689,15449.11,8649.0,1454.0,4833.0,3790.7899792347594,4614.5
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2020,2,27502.29,7704.47,17982.9175,10835.449978717621,18362.455,9484.0,1545.0,5530.25,4393.6405083559885,5546.0
Block,Coles,Mondelez,Cadbury Purple,9300617064725,2020,3,48420.82,8847.44,29280.252500000002,17227.518770644012,29926.375,19408.0,1835.0,9784.5,7776.487660463002,8947.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,1,13.08,13.08,13.08,,13.08,7.0,7.0,7.0,,7.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,2,1789.6,14.0,901.8,1255.5388006748337,901.8,748.0,7.0,377.5,523.9661248592317,377.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,3,25571.16,7257.95,14058.562,8292.259982487887,9273.43,8545.0,1515.0,4220.8,3196.8818714491154,2384.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,4,30883.01,8547.58,19612.9425,11832.956337918755,19510.59,10308.0,1784.0,5961.0,4618.454503402626,5876.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,5,68351.16,25750.04,37196.06,20802.488323174228,27341.52,28549.0,6349.0,12688.75,10676.281886343517,7928.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,6,69611.79,31449.86,48147.89,13812.210838180465,47632.75,29071.0,7595.0,16788.4,7763.87524371689,16252.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,7,78450.85,34382.91,50886.6575,20942.01332319217,45356.435,32748.0,8335.0,17048.0,11535.648197363395,13554.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,8,56336.69,16710.83,41935.28,17632.22124022004,47346.8,18816.0,3487.0,13266.75,6867.563098848576,15382.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,9,70035.54,15998.02,34786.248,23673.800752728108,21004.02,29198.0,3334.0,11391.4,11303.362433364684,4389.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,10,49916.54,14992.75,32265.2825,19792.943306836027,32075.920000000002,16650.0,3126.0,9817.75,7694.193497913432,9747.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,11,47511.84,14200.95,30244.0975,18071.258628098512,29631.8,15857.0,2958.0,9178.75,7089.839131931461,8950.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2019,12,48379.44,14424.64,30634.660000000003,14149.449937343856,31006.9,16146.0,3011.0,8742.4,5186.078990914041,7533.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2020,1,42460.89,10716.0,25887.8525,16128.500169167157,25187.26,14167.0,2233.0,7852.5,6270.709768439296,7505.0
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2020,2,43407.48,12239.58,28507.9,16459.50075182112,29192.27,14487.0,2449.0,8557.25,6580.126562865895,8646.5
Block,Coles,Mondelez,Cadbury Purple,9300617064770,2020,3,72671.7,12730.93,43064.155,25329.18310453313,43426.994999999995,29106.0,2548.0,14352.5,11520.042983137404,12878.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,2,18720.12,1.8,9360.96,13235.851004419776,9360.96,7830.0,1.0,3915.5,5535.93898990948,3915.5
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,3,220653.38,28560.1,103169.206,74935.58758152084,85930.07,73721.0,8029.0,30617.6,27481.49527955129,17921.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,4,292676.29,66596.49,171803.65975,108685.96703822883,163970.9295,97724.0,13886.0,52344.25,41825.83144720497,48883.5
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,5,220752.639,37703.66,111153.3225,77590.64817091031,93078.4955,92205.0,9108.0,38636.5,36849.249151102114,26616.5
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,6,478337.231,114643.36,221277.99440000003,146471.6756331493,166611.01,199756.0,27134.0,79817.6,68467.29384750065,55608.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,7,724634.236,226025.719,416788.1885,231083.1882019813,358246.3995,302522.0,53774.0,142845.0,116049.27435935709,107542.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,8,406857.62,145280.82,308557.32,121545.92037188687,341045.42,135884.0,30283.0,96483.75,49273.83501328739,109884.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,9,668898.283,126357.17,277455.70480000007,233062.28510734238,144482.41,279065.0,26381.0,93780.8,109015.10347974725,30148.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,10,394392.98,122392.67,239343.515,137037.25506349347,220294.20500000002,131615.0,25529.0,72115.75,54480.83811992984,65659.5
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,11,362560.173,114782.84,227589.3835,128887.95089480992,216507.2605,121011.0,23936.0,68630.75,51432.99774382849,64788.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2019,12,398127.05,121978.82,256474.6304,121761.38744670144,234688.83,121902.0,25445.0,72901.0,42828.39320474211,56428.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2020,1,315004.18,95807.33,199048.3745,115240.66700919654,192690.994,105152.0,19976.0,59962.5,45894.97683842971,57361.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2020,2,357481.62,101051.08,226815.5355,134823.86503323642,224364.721,119344.0,20237.0,68314.75,53465.84619097192,66839.0
Block,Coles,Mondelez,Cadbury Purple,9300617064879,2020,3,757690.375,117969.779,436919.98024999996,274739.3622723978,436009.8835,303532.0,23609.0,146710.25,123081.23049806037,129850.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,3,72687.56,312.0,32581.056666666667,36818.807680559585,24743.61,24303.0,65.0,9843.0,12779.319387197425,5161.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,4,148069.59,34421.16,86592.57999999999,53759.39032285429,81939.785,49431.0,7175.0,26302.75,20789.64380607165,24302.5
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,5,67327.89,15397.1,38044.43,24253.780538169027,34726.365,28116.0,3774.0,13261.25,11356.567244697375,10577.5
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,6,238006.321,25658.9,80587.5202,88778.89891633175,40396.26,99331.0,6102.0,30459.0,38797.39665879658,13873.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,7,397481.35,85539.54,207815.2725,140502.47887021457,174120.1,165848.0,20433.0,72818.5,66772.46954895908,52496.5
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,8,195095.231,76950.44,147551.56,53465.9037828043,159080.2845,65158.0,16025.0,46000.25,22382.10611738761,51409.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,9,329540.231,51888.36,124277.7362,117962.91376419066,66142.3,137413.0,10819.0,42652.2,54345.03542367049,13783.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,10,175336.669,43274.57,98346.6375,62749.91227145925,87387.6555,58517.0,9024.0,29862.5,24167.7796594281,25954.5
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,11,173755.509,46347.32,97700.79225,61696.908177054385,85350.17,58006.0,9675.0,29649.75,23857.036493454085,25459.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2019,12,147746.03,43006.9,84178.92399999998,41523.54666662675,72852.4,49318.0,8964.0,24188.6,15756.798811941466,17577.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2020,1,137541.02,33001.38,80231.32975,51600.15934603335,75191.4595,45904.0,6879.0,24394.25,19893.15237923174,22397.0
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2020,2,170682.55,41815.23,103394.5275,68105.494347825,100540.16500000001,56977.0,8373.0,31518.25,26163.034550997072,30361.5
Block,Coles,Mondelez,Cadbury Purple,9300617064923,2020,3,410015.712,52698.13,209742.5455,153403.46618791827,188128.16999999998,164216.0,10554.0,71855.75,67902.55926632417,56326.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,3,49236.66,13.38,17245.462,19960.169594906256,6603.18,16458.0,4.0,5001.8,6658.83294579463,2206.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,4,94194.34,17947.98,53770.3375,34712.815259484385,51469.515,31448.0,3741.0,16362.0,13237.080670097415,15129.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,5,72203.321,13836.11,37114.945250000004,24791.41988238707,31210.175000000003,30184.0,3407.0,12858.0,11883.912122417152,8920.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,6,176787.941,32659.72,72774.79819999999,58811.159712367444,49252.23,73824.0,7852.0,26784.4,26638.392374540923,16787.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,7,219221.382,62455.43,125950.0705,72327.86483042214,111061.73500000002,91516.0,15035.0,43430.75,35523.72954683484,33586.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,8,144073.41,40062.27,90673.8375,43376.77518116454,89279.83499999999,48124.0,8362.0,28590.5,16642.3107870672,28938.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,9,208622.292,38852.05,86540.3126,72732.73292630895,46434.44,87042.0,8106.0,29244.2,34009.44552914675,9679.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,10,118586.01,33030.81,72189.0325,43789.6063295895,68569.655,39585.0,6889.0,21913.75,17094.232270466746,20590.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,11,92158.3,30985.38,60388.30275,33219.03000162723,59204.765499999994,30753.0,6460.0,18172.0,13373.826552885552,17737.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2019,12,91992.08,30143.7,62927.543999999994,26033.51587216141,61948.46,30699.0,6293.0,17886.4,9656.582459648962,15006.0
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2020,1,94709.01,26069.83,58413.1275,35025.61066594402,56436.835,31620.0,5435.0,17653.5,13793.126802868159,16779.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2020,2,109857.27,29493.28,68524.54749999999,41149.030586577515,67373.82,36671.0,5901.0,20647.75,16257.55224247078,20009.5
Block,Coles,Mondelez,Cadbury Purple,9300617064978,2020,3,232933.221,32576.81,126842.11275,85777.08136774121,120929.20999999999,93313.0,6519.0,43051.5,38163.18654148262,36187.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,2,3833.11,3833.11,3833.11,,3833.11,1609.0,1609.0,1609.0,,1609.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,3,34425.98,2877.17,14302.564000000002,12411.512593053678,11876.14,11506.0,865.0,4313.0,4411.575398879634,2477.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,4,50326.82,12956.11,30880.704999999998,19524.70410332254,30119.945,16797.0,2703.0,9425.75,7525.881448928978,9101.5
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,5,61610.59,8756.43,28654.59,23035.704369400122,22125.67,25740.0,2119.0,10210.0,10691.067392922,6490.5
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,6,129370.31,23119.75,53456.615999999995,43349.31246963416,36511.81,54034.0,5488.0,19605.8,19600.926552079112,12175.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,7,191005.621,38872.38,91319.52775000001,70296.68003956295,67700.055,79720.0,9253.0,32471.5,32906.912065197896,20456.5
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,8,95516.66,30586.28,65653.80275,27864.79886570648,68256.1355,31903.0,6350.0,20567.75,11081.617071378467,22009.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,9,189273.821,26605.72,69227.88440000001,69325.00044399106,32255.64,78950.0,5557.0,24071.4,31550.84679212271,6727.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,10,97592.661,22237.28,53857.73525,36024.997908229176,47800.5,32583.0,4637.0,16451.25,13696.266945777597,14292.5
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,11,94549.921,23182.54,50919.49275,33899.4741688281,42972.755,31567.0,4910.0,15517.75,12904.10566124854,12797.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2019,12,74665.69,21316.46,41519.234,20983.801654142175,35189.24,24919.0,4445.0,11936.0,7984.72958214616,8412.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2020,1,65568.08,16266.92,39555.270000000004,24644.395006332237,38193.04,21888.0,3397.0,11998.75,9581.82301287182,11355.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2020,2,79470.091,19768.24,44855.87525,28572.476220823253,40092.585,26514.0,3962.0,13537.5,11101.291591522133,11837.0
Block,Coles,Mondelez,Cadbury Purple,9300617065029,2020,3,211034.531,21492.05,98179.7005,80841.14575562661,80096.11050000001,84532.0,4314.0,33997.0,35429.279736775155,23571.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,2,8.91,1.0,4.1033333333333335,4.221141235890282,2.4,4.0,1.0,2.0,1.7320508075688772,1.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,3,33845.36,12.22,10935.998,14093.532499629751,4074.12,11316.0,4.0,3235.6,4679.336630335544,1361.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,4,70442.3,16492.59,40129.55,24801.382913137462,36791.655,23529.0,3442.0,12152.75,9616.956773498221,10820.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,5,138596.23,13051.98,56878.467500000006,55858.3059981118,37932.83,57906.0,3196.0,20588.75,25126.55868962826,10626.5
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,6,123934.241,44638.43,73281.9544,31220.258104796892,73419.781,51729.0,10633.0,25768.0,15628.029626283667,24507.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,7,219497.461,54981.19,112055.01550000001,74802.8530253493,86870.70550000001,91631.0,13140.0,39091.5,36377.09448265488,25797.5
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,8,127400.59,43809.76,94995.71750000001,36602.229969869666,104386.26000000001,42587.0,9128.0,29722.25,14810.375988362573,33587.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,9,209016.773,36662.7,83507.5488,74819.41396587229,37469.64,87220.0,7642.0,28584.2,34481.200641799005,7825.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,10,113903.68,32684.99,70795.615,43274.22057681339,68296.895,38034.0,6822.0,21535.75,16862.9761781049,20643.5
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,11,124503.7,32575.61,73215.7925,46311.13239243121,67891.93,41578.0,6791.0,22472.5,18010.70390073636,20760.5
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2019,12,111570.981,31572.83,67248.3722,31731.09633451977,61574.35,37372.0,6589.0,19340.2,11965.194448900527,14848.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2020,1,107163.021,26280.26,63753.598,40647.21853461729,60785.5555,35789.0,5483.0,19427.5,15742.739162335547,18219.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2020,2,132463.34,30282.04,79638.3775,52085.93165364225,77904.065,44235.0,6062.0,24249.75,20045.4700847016,23351.0
Block,Coles,Mondelez,Cadbury Purple,9300617065074,2020,3,251497.02,35778.42,144344.765,96314.87011849883,145051.81,100770.0,7161.0,48926.25,42136.10168153512,43887.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,2,46806.78,120.0,23463.39,33012.53872976448,23463.39,19562.0,25.0,9793.5,13814.74518404158,9793.5
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,3,77371.37,18579.73,37412.902,24923.453557441026,26859.81,25859.0,3876.0,11256.2,9305.345544363197,5706.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,4,94888.311,19798.46,52702.45275,34639.6527291888,48061.52,31698.0,4129.0,16067.25,13208.904657464978,14221.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,5,169519.6,42995.98,85210.15250000001,58670.64727983342,64162.515,70817.0,10585.0,29942.0,28276.138574187717,19183.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,6,199255.819,50701.96,106242.9216,57903.792617102394,90026.68,83252.0,12130.0,38043.4,27259.368174996278,30991.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,7,182360.941,62445.07,109992.87275,56031.572407779204,97582.73999999999,76155.0,14989.0,37452.75,28633.50126890993,29333.5
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,8,129383.999,35723.63,84605.185,38907.25430569481,86656.55549999999,43228.0,7458.0,26682.75,14996.663792879624,28022.5
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,9,200550.032,35495.73,81355.10459999999,70562.95815247406,42069.46,83698.0,7413.0,27643.2,32832.91434978016,8774.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,10,112963.12,28095.68,64441.979999999996,40760.10337978466,58354.56,37713.0,5858.0,19582.0,15734.432962984927,17378.5
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,11,85239.43,27512.67,55013.9075,30623.71434408567,53651.765,28464.0,5761.0,16604.0,12259.502409695646,16095.5
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2019,12,86709.88,26378.98,54328.10400000001,24249.427615197023,54246.04,28954.0,5502.0,15491.2,9082.439578659469,13089.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2020,1,87833.3,22426.98,52341.41499999999,32436.72519958152,49552.69,29317.0,4675.0,15857.5,12645.181994208966,14719.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2020,2,92887.83,26141.77,56175.19275,34753.759803080255,52835.5855,31025.0,5233.0,16987.0,13628.374151013026,15845.0
Block,Coles,Mondelez,Cadbury Purple,9300617065128,2020,3,210520.329,30175.58,114686.0725,78072.84130799856,109024.1905,84380.0,6039.0,38980.0,34708.0836021428,32750.5
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,2,61683.73,113.55,21582.846666666668,34757.355805587875,2951.26,25755.0,38.0,8802.333333333334,14684.264514552076,614.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,3,72756.66,24183.86,44545.522,23358.526590697456,32079.43,24290.0,5044.0,13438.4,9238.550173052046,9942.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,4,76045.72,20841.58,45773.265,26425.858431536966,43102.88,25386.0,4343.0,13805.5,10449.982982442283,12746.5
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,5,115931.291,44869.27,68663.92775,32797.84312483775,56927.575,48400.0,11019.0,23215.25,17526.295774730417,16721.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,6,162623.361,58128.87,98404.27660000001,40664.75089681433,83754.02,67896.0,13880.0,34617.2,20386.209767879856,28735.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,7,172436.84,58840.24,97915.185,52442.79314745195,80191.83,71962.0,14116.0,33408.75,27011.12012209046,23778.5
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,8,102043.031,36963.39,75480.22275,28132.658967977,81457.235,34079.0,7706.0,23581.25,11556.469454379223,26270.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,9,167403.42,35203.98,72046.666,57404.62266816568,37275.1,69767.0,7339.0,24128.2,27073.424288405044,7779.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,10,91359.26,31098.72,61620.7325,34128.602984219724,62012.475,30493.0,6482.0,18554.75,13705.411008673424,18622.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,11,109577.3,31893.82,64646.3675,39091.70991820762,58557.174999999996,36573.0,6649.0,19580.5,15290.50695693246,17550.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2019,12,104825.63,31433.29,61559.312,28597.626940970473,59121.42,34981.0,6553.0,17594.0,10903.228489763938,14226.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2020,1,80635.02,23718.6,50633.72749999999,28749.91869730809,49090.645000000004,26919.0,4939.0,15206.5,11516.58619846466,14484.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2020,2,80009.47,26778.8,53764.6725,28895.480033907697,54135.21,26712.0,5356.0,16020.5,11858.172554543695,16007.0
Block,Coles,Mondelez,Cadbury Purple,9300617065173,2020,3,189701.341,30843.3,100504.59025,66002.69161686943,90736.86,75968.0,6172.0,33694.75,30133.25838532346,26319.5
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,2,2553.961,626.263,1590.1119999999999,1363.088327879745,1590.1119999999999,1045.0,158.0,601.5,627.2037149124676,601.5
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,3,2203.493,529.07,1521.8162,683.3587723152457,1532.358,730.0,137.0,465.0,219.83289107865548,464.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,4,14937.983,4852.39,9250.91525,5131.305273517734,8606.644,4980.0,1046.0,2791.75,2044.4719570914474,2570.5
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,5,58189.766,17064.603,32012.0965,18600.3609203478,26397.0085,24288.0,4247.0,11094.75,9254.2495238674,7922.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,6,135609.646,28279.98,66211.9344,42346.78132970946,54554.738,56623.0,6786.0,23991.4,19399.688510385935,18979.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,7,143991.202,34115.149,70376.2215,50480.559058598425,51699.2675,60071.0,8251.0,24769.0,24168.542253654166,15377.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,8,66481.273,22993.302,49452.72025,19158.09385588339,54168.153,22198.0,5014.0,15599.75,7646.320787367827,17593.5
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,9,102594.318,20562.215,44840.833999999995,35952.23495998863,22326.978,42768.0,4312.0,15108.8,16735.128553435137,4695.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,10,58538.553,18284.273,38399.662249999994,23071.82802268318,38387.9115,19515.0,3838.0,11667.5,9003.907910827758,11658.5
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,11,56920.006,16219.425,36265.138999999996,21932.28073906285,35960.5625,18982.0,3400.0,11028.5,8547.305130858498,10866.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2019,12,55840.96,16429.843,33349.23760000001,14958.931369287422,30384.09,18615.0,3460.0,9553.4,5743.529385317011,7336.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2020,1,51301.02,13364.575,31267.536,19616.77499341236,30202.2745,17104.0,2796.0,9515.5,7577.673191686218,9081.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2020,2,54037.27,14746.716,34762.704999999994,22231.201141471432,35133.417,18013.0,2974.0,10569.25,8586.483850603032,10645.0
Block,Coles,Mondelez,Cadbury Purple,9300617065227,2020,3,157014.106,18030.58,78666.50225,58669.54981849348,69810.6615,62853.0,3640.0,27014.75,25858.1074632954,20783.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,2,12223.87,12223.87,12223.87,,12223.87,5109.0,5109.0,5109.0,,5109.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,3,43146.87,12444.75,23371.345999999998,13565.99953811845,16794.11,14430.0,2660.0,7003.0,5227.041610701028,3824.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,4,52161.55,14100.74,33146.8375,19178.74970574008,33162.53,17422.0,2940.0,10030.5,7572.962674321501,9880.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,5,92794.15,34470.86,53060.270000000004,27012.340166209215,42488.035,38771.0,8538.0,18037.0,14198.651508740773,12419.5
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,6,145467.5,45979.37,78479.6482,38640.08995596809,66960.05,60760.0,11076.0,27967.4,19033.502378700563,23263.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,7,145673.451,48181.77,81707.14775,44693.786536089785,66486.685,60827.0,11646.0,27973.25,22890.43304344998,19710.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,8,78680.27,29098.42,61130.86750000001,22826.970927304945,68372.39,26280.0,6068.0,19190.0,9349.096355619973,22206.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,9,104255.65,25242.81,51252.31,35395.849357661275,28061.48,43500.0,5273.0,16837.4,16879.012716980815,5851.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,10,72667.71,22683.64,47630.68000000001,27558.125112289483,47585.685,24251.0,4732.0,14406.0,10912.637658543725,14320.5
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,11,68689.64,22319.12,45141.91,25630.045445133335,44779.44,22937.0,4652.0,13635.75,10224.370408489707,13477.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2019,12,71687.46,23151.85,46324.162,20080.734540087673,47179.15,23936.0,4828.0,13184.6,7486.820072634308,11453.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2020,1,63410.19,18070.15,40096.3425,23600.259078622246,39452.515,21170.0,3767.0,12100.5,9347.041260919592,11732.5
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2020,2,61987.01,19514.41,41287.427500000005,23906.589759378585,41824.145000000004,20695.0,3904.0,12406.75,9568.631054126812,12514.0
Block,Coles,Mondelez,Cadbury Purple,9300617065272,2020,3,156402.35,22551.78,80846.0825,56385.985769768115,72215.1,62668.0,4513.0,27466.25,25378.867828372488,21342.0
Block,Coles,Mondelez,Cadbury Purple,9300617065326,2019,3,39722.96,4.8,17152.874,14561.598699929207,15505.06,13291.0,1.0,4970.6,5045.70543135447,4060.0
Block,Coles,Mondelez,Cadbury Purple,9300617065326,2019,4,55408.021,16149.31,35126.272750000004,19664.1334130863,34473.880000000005,18510.0,3368.0,10581.75,7865.767874149351,10224.5
Block,Coles,Mondelez,Cadbury Purple,9300617065326,2019,5,80019.93,32163.48,49245.1175,22239.704316731033,42398.53,33463.0,8045.0,16692.5,11952.543648389938,12631.0
Block,Coles,Mondelez,Cadbury Purple,9300617065326,2019,6,91566.79,42160.45,61463.412,18495.169595539533,60454.92,38252.0,10252.0,21501.6,10317.379454105583,20190.0
Block,Coles,Mondelez,Cadbury Purple,9300617065326,2019,7,104580.661,48250.72,70279.11525,25649.804462212378,64142.54000000001,43681.0,11725.0,23359.75,14824.956152267927,19016.5
